,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
1407,2016,7.8,SP.DYN.CDRT.IN,NOR,Norway,Europe & Central Asia,High income,Not classified
1408,2017,7.7,SP.DYN.CDRT.IN,NOR,Norway,Europe & Central Asia,High income,Not classified
1409,2018,7.7,SP.DYN.CDRT.IN,NOR,Norway,Europe & Central Asia,High income,Not classified
1410,2019,7.6,SP.DYN.CDRT.IN,NOR,Norway,Europe & Central Asia,High income,Not classified
1411,2020,7.5,SP.DYN.CDRT.IN,NOR,Norway,Europe & Central Asia,High income,Not classified
1412,2016,2.498,SP.DYN.CDRT.IN,OMN,Oman,Middle East & North Africa,High income,Not classified
1413,2017,2.462,SP.DYN.CDRT.IN,OMN,Oman,Middle East & North Africa,High income,Not classified
1414,2018,2.436,SP.DYN.CDRT.IN,OMN,Oman,Middle East & North Africa,High income,Not classified
1415,2019,2.422,SP.DYN.CDRT.IN,OMN,Oman,Middle East & North Africa,High income,Not classified
1416,2020,2.42,SP.DYN.CDRT.IN,OMN,Oman,Middle East & North Africa,High income,Not classified
1417,2016,7.048,SP.DYN.CDRT.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
1418,2017,6.994,SP.DYN.CDRT.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
1419,2018,6.942,SP.DYN.CDRT.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
1420,2019,6.893,SP.DYN.CDRT.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
1421,2020,6.844,SP.DYN.CDRT.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
1422,2016,9.9,SP.DYN.CDRT.IN,PLW,Palau,East Asia & Pacific,Upper middle income,IBRD
1423,2017,10.3,SP.DYN.CDRT.IN,PLW,Palau,East Asia & Pacific,Upper middle income,IBRD
1424,2018,7.8,SP.DYN.CDRT.IN,PLW,Palau,East Asia & Pacific,Upper middle income,IBRD
1425,2019,10.2,SP.DYN.CDRT.IN,PLW,Palau,East Asia & Pacific,Upper middle income,IBRD
1426,2020,7.6,SP.DYN.CDRT.IN,PLW,Palau,East Asia & Pacific,Upper middle income,IBRD
1427,2016,5.024,SP.DYN.CDRT.IN,PAN,Panama,Latin America & Caribbean ,High income,IBRD
1428,2017,5.048,SP.DYN.CDRT.IN,PAN,Panama,Latin America & Caribbean ,High income,IBRD
1429,2018,5.076,SP.DYN.CDRT.IN,PAN,Panama,Latin America & Caribbean ,High income,IBRD
1430,2019,5.108,SP.DYN.CDRT.IN,PAN,Panama,Latin America & Caribbean ,High income,IBRD
1431,2020,5.143,SP.DYN.CDRT.IN,PAN,Panama,Latin America & Caribbean ,High income,IBRD
1432,2016,7.632,SP.DYN.CDRT.IN,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
1433,2017,7.521,SP.DYN.CDRT.IN,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
1434,2018,7.427,SP.DYN.CDRT.IN,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
1435,2019,7.352,SP.DYN.CDRT.IN,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
1436,2020,7.295,SP.DYN.CDRT.IN,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
1437,2016,5.44,SP.DYN.CDRT.IN,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
1438,2017,5.465,SP.DYN.CDRT.IN,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
1439,2018,5.498,SP.DYN.CDRT.IN,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
1440,2019,5.539,SP.DYN.CDRT.IN,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
1441,2020,5.587,SP.DYN.CDRT.IN,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
1442,2016,5.386,SP.DYN.CDRT.IN,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
1443,2017,5.438,SP.DYN.CDRT.IN,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
1444,2018,5.503,SP.DYN.CDRT.IN,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
1445,2019,5.579,SP.DYN.CDRT.IN,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
1446,2020,5.662,SP.DYN.CDRT.IN,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
1447,2016,5.815,SP.DYN.CDRT.IN,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
1448,2017,5.839,SP.DYN.CDRT.IN,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
1449,2018,5.873,SP.DYN.CDRT.IN,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
1450,2019,5.92,SP.DYN.CDRT.IN,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
1451,2020,5.979,SP.DYN.CDRT.IN,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
1452,2016,10.2,SP.DYN.CDRT.IN,POL,Poland,Europe & Central Asia,High income,IBRD
1453,2017,10.6,SP.DYN.CDRT.IN,POL,Poland,Europe & Central Asia,High income,IBRD
1454,2018,10.9,SP.DYN.CDRT.IN,POL,Poland,Europe & Central Asia,High income,IBRD
1455,2019,10.8,SP.DYN.CDRT.IN,POL,Poland,Europe & Central Asia,High income,IBRD
1456,2020,12.6,SP.DYN.CDRT.IN,POL,Poland,Europe & Central Asia,High income,IBRD
1457,2016,10.7,SP.DYN.CDRT.IN,PRT,Portugal,Europe & Central Asia,High income,Not classified
1458,2017,10.7,SP.DYN.CDRT.IN,PRT,Portugal,Europe & Central Asia,High income,Not classified
1459,2018,11.0,SP.DYN.CDRT.IN,PRT,Portugal,Europe & Central Asia,High income,Not classified
1460,2019,10.9,SP.DYN.CDRT.IN,PRT,Portugal,Europe & Central Asia,High income,Not classified
1461,2020,12.0,SP.DYN.CDRT.IN,PRT,Portugal,Europe & Central Asia,High income,Not classified
1462,2016,8.86,SP.DYN.CDRT.IN,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
1463,2017,9.222,SP.DYN.CDRT.IN,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
1464,2018,9.063,SP.DYN.CDRT.IN,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
1465,2019,9.194,SP.DYN.CDRT.IN,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
1466,2020,9.6,SP.DYN.CDRT.IN,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
1467,2016,1.146,SP.DYN.CDRT.IN,QAT,Qatar,Middle East & North Africa,High income,Not classified
1468,2017,1.169,SP.DYN.CDRT.IN,QAT,Qatar,Middle East & North Africa,High income,Not classified
1469,2018,1.202,SP.DYN.CDRT.IN,QAT,Qatar,Middle East & North Africa,High income,Not classified
1470,2019,1.244,SP.DYN.CDRT.IN,QAT,Qatar,Middle East & North Africa,High income,Not classified
1471,2020,1.294,SP.DYN.CDRT.IN,QAT,Qatar,Middle East & North Africa,High income,Not classified
1472,2016,13.1,SP.DYN.CDRT.IN,ROU,Romania,Europe & Central Asia,High income,IBRD
1473,2017,13.4,SP.DYN.CDRT.IN,ROU,Romania,Europe & Central Asia,High income,IBRD
1474,2018,13.6,SP.DYN.CDRT.IN,ROU,Romania,Europe & Central Asia,High income,IBRD
1475,2019,13.4,SP.DYN.CDRT.IN,ROU,Romania,Europe & Central Asia,High income,IBRD
1476,2020,15.4,SP.DYN.CDRT.IN,ROU,Romania,Europe & Central Asia,High income,IBRD
1477,2016,12.9,SP.DYN.CDRT.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
1478,2017,12.4,SP.DYN.CDRT.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
1479,2018,12.5,SP.DYN.CDRT.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
1480,2019,12.3,SP.DYN.CDRT.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
1481,2020,14.6,SP.DYN.CDRT.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
1482,2016,5.435,SP.DYN.CDRT.IN,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
1483,2017,5.308,SP.DYN.CDRT.IN,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
1484,2018,5.208,SP.DYN.CDRT.IN,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
1485,2019,5.123,SP.DYN.CDRT.IN,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
1486,2020,5.047,SP.DYN.CDRT.IN,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
1487,2016,5.372,SP.DYN.CDRT.IN,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
1488,2017,5.296,SP.DYN.CDRT.IN,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
1489,2018,5.239,SP.DYN.CDRT.IN,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
1490,2019,5.202,SP.DYN.CDRT.IN,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
1491,2020,5.188,SP.DYN.CDRT.IN,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
1492,2016,7.6,SP.DYN.CDRT.IN,SMR,San Marino,Europe & Central Asia,High income,Not classified
1493,2017,8.2,SP.DYN.CDRT.IN,SMR,San Marino,Europe & Central Asia,High income,Not classified
1494,2018,7.1,SP.DYN.CDRT.IN,SMR,San Marino,Europe & Central Asia,High income,Not classified
1495,2019,7.2,SP.DYN.CDRT.IN,SMR,San Marino,Europe & Central Asia,High income,Not classified
1496,2020,9.9,SP.DYN.CDRT.IN,SMR,San Marino,Europe & Central Asia,High income,Not classified
1497,2016,5.002,SP.DYN.CDRT.IN,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
1498,2017,4.908,SP.DYN.CDRT.IN,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
1499,2018,4.828,SP.DYN.CDRT.IN,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
1500,2019,4.761,SP.DYN.CDRT.IN,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
1501,2020,4.7059999999999995,SP.DYN.CDRT.IN,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
1502,2016,3.426,SP.DYN.CDRT.IN,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
1503,2017,3.446,SP.DYN.CDRT.IN,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
1504,2018,3.472,SP.DYN.CDRT.IN,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
1505,2019,3.505,SP.DYN.CDRT.IN,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
1506,2020,3.545,SP.DYN.CDRT.IN,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
1507,2016,5.985,SP.DYN.CDRT.IN,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1508,2017,5.845,SP.DYN.CDRT.IN,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1509,2018,5.716,SP.DYN.CDRT.IN,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1510,2019,5.596,SP.DYN.CDRT.IN,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1511,2020,5.481,SP.DYN.CDRT.IN,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1512,2016,14.3,SP.DYN.CDRT.IN,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1513,2017,14.8,SP.DYN.CDRT.IN,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1514,2018,14.6,SP.DYN.CDRT.IN,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1515,2019,14.6,SP.DYN.CDRT.IN,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1516,2020,16.9,SP.DYN.CDRT.IN,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1517,2016,7.9,SP.DYN.CDRT.IN,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1518,2017,7.8,SP.DYN.CDRT.IN,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1519,2018,8.4,SP.DYN.CDRT.IN,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1520,2019,8.1,SP.DYN.CDRT.IN,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1521,2020,6.8,SP.DYN.CDRT.IN,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1522,2016,12.294,SP.DYN.CDRT.IN,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
1523,2017,12.003,SP.DYN.CDRT.IN,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
1524,2018,11.745,SP.DYN.CDRT.IN,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
1525,2019,11.512,SP.DYN.CDRT.IN,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
1526,2020,11.296,SP.DYN.CDRT.IN,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
1527,2016,4.8,SP.DYN.CDRT.IN,SGP,Singapore,East Asia & Pacific,High income,Not classified
1528,2017,5.0,SP.DYN.CDRT.IN,SGP,Singapore,East Asia & Pacific,High income,Not classified
1529,2018,5.0,SP.DYN.CDRT.IN,SGP,Singapore,East Asia & Pacific,High income,Not classified
1530,2019,5.0,SP.DYN.CDRT.IN,SGP,Singapore,East Asia & Pacific,High income,Not classified
1531,2020,5.2,SP.DYN.CDRT.IN,SGP,Singapore,East Asia & Pacific,High income,Not classified
1532,2016,4.1,SP.DYN.CDRT.IN,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
1533,2017,4.2,SP.DYN.CDRT.IN,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
1534,2016,9.6,SP.DYN.CDRT.IN,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
1535,2017,9.9,SP.DYN.CDRT.IN,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
1536,2018,10.0,SP.DYN.CDRT.IN,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
1537,2019,9.8,SP.DYN.CDRT.IN,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
1538,2020,10.8,SP.DYN.CDRT.IN,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
1539,2016,9.5,SP.DYN.CDRT.IN,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1540,2017,9.9,SP.DYN.CDRT.IN,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1541,2018,9.9,SP.DYN.CDRT.IN,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1542,2019,9.9,SP.DYN.CDRT.IN,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1543,2020,11.4,SP.DYN.CDRT.IN,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1544,2016,4.326,SP.DYN.CDRT.IN,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1545,2017,4.284,SP.DYN.CDRT.IN,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1546,2018,4.252,SP.DYN.CDRT.IN,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1547,2019,4.232,SP.DYN.CDRT.IN,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1548,2020,4.221,SP.DYN.CDRT.IN,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1549,2016,11.289,SP.DYN.CDRT.IN,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1550,2017,11.062,SP.DYN.CDRT.IN,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1551,2018,10.855,SP.DYN.CDRT.IN,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1552,2019,10.669,SP.DYN.CDRT.IN,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1553,2020,10.501,SP.DYN.CDRT.IN,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1554,2016,9.599,SP.DYN.CDRT.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1555,2017,9.498,SP.DYN.CDRT.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1556,2018,9.435,SP.DYN.CDRT.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1557,2019,9.398,SP.DYN.CDRT.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1558,2020,9.375,SP.DYN.CDRT.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1559,2016,10.694,SP.DYN.CDRT.IN,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
1560,2017,10.574,SP.DYN.CDRT.IN,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
1561,2018,10.459,SP.DYN.CDRT.IN,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
1562,2019,10.342,SP.DYN.CDRT.IN,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
1563,2020,10.22,SP.DYN.CDRT.IN,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
1564,2016,8.8,SP.DYN.CDRT.IN,ESP,Spain,Europe & Central Asia,High income,Not classified
1565,2017,9.1,SP.DYN.CDRT.IN,ESP,Spain,Europe & Central Asia,High income,Not classified
1566,2018,9.1,SP.DYN.CDRT.IN,ESP,Spain,Europe & Central Asia,High income,Not classified
1567,2019,8.8,SP.DYN.CDRT.IN,ESP,Spain,Europe & Central Asia,High income,Not classified
1568,2020,10.4,SP.DYN.CDRT.IN,ESP,Spain,Europe & Central Asia,High income,Not classified
1569,2016,6.459,SP.DYN.CDRT.IN,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1570,2017,6.554,SP.DYN.CDRT.IN,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1571,2018,6.651,SP.DYN.CDRT.IN,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1572,2019,6.75,SP.DYN.CDRT.IN,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1573,2020,6.851,SP.DYN.CDRT.IN,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1574,2016,7.123,SP.DYN.CDRT.IN,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1575,2017,7.16,SP.DYN.CDRT.IN,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1576,2018,7.205,SP.DYN.CDRT.IN,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1577,2019,7.263,SP.DYN.CDRT.IN,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1578,2020,7.334,SP.DYN.CDRT.IN,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1579,2016,4.2,SP.DYN.CDRT.IN,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
1580,2017,4.3,SP.DYN.CDRT.IN,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
1581,2018,4.3,SP.DYN.CDRT.IN,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
1582,2019,4.4,SP.DYN.CDRT.IN,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
1583,2020,4.5,SP.DYN.CDRT.IN,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
1584,2016,9.032,SP.DYN.CDRT.IN,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1585,2017,9.162,SP.DYN.CDRT.IN,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1586,2018,9.263,SP.DYN.CDRT.IN,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1587,2019,9.336,SP.DYN.CDRT.IN,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1588,2020,9.384,SP.DYN.CDRT.IN,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1589,2016,7.34,SP.DYN.CDRT.IN,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1590,2017,7.261,SP.DYN.CDRT.IN,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1591,2018,7.188,SP.DYN.CDRT.IN,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1592,2019,7.117,SP.DYN.CDRT.IN,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1593,2020,7.047,SP.DYN.CDRT.IN,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1594,2016,7.219,SP.DYN.CDRT.IN,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1595,2017,7.277,SP.DYN.CDRT.IN,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1596,2018,7.335,SP.DYN.CDRT.IN,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1597,2019,7.393,SP.DYN.CDRT.IN,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1598,2020,7.451,SP.DYN.CDRT.IN,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1599,2016,9.2,SP.DYN.CDRT.IN,SWE,Sweden,Europe & Central Asia,High income,Not classified
1600,2017,9.1,SP.DYN.CDRT.IN,SWE,Sweden,Europe & Central Asia,High income,Not classified
1601,2018,9.1,SP.DYN.CDRT.IN,SWE,Sweden,Europe & Central Asia,High income,Not classified
1602,2019,8.6,SP.DYN.CDRT.IN,SWE,Sweden,Europe & Central Asia,High income,Not classified
1603,2020,9.5,SP.DYN.CDRT.IN,SWE,Sweden,Europe & Central Asia,High income,Not classified
1604,2016,7.8,SP.DYN.CDRT.IN,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1605,2017,7.9,SP.DYN.CDRT.IN,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1606,2018,7.9,SP.DYN.CDRT.IN,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1607,2019,7.9,SP.DYN.CDRT.IN,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1608,2020,8.8,SP.DYN.CDRT.IN,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1609,2016,5.726,SP.DYN.CDRT.IN,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1610,2017,5.584,SP.DYN.CDRT.IN,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1611,2018,5.373,SP.DYN.CDRT.IN,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1612,2019,5.112,SP.DYN.CDRT.IN,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1613,2020,4.827,SP.DYN.CDRT.IN,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1614,2016,5.078,SP.DYN.CDRT.IN,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1615,2017,4.961,SP.DYN.CDRT.IN,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1616,2018,4.856,SP.DYN.CDRT.IN,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1617,2019,4.767,SP.DYN.CDRT.IN,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1618,2020,4.694,SP.DYN.CDRT.IN,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1619,2016,6.868,SP.DYN.CDRT.IN,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1620,2017,6.622,SP.DYN.CDRT.IN,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1621,2018,6.419,SP.DYN.CDRT.IN,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1622,2019,6.254,SP.DYN.CDRT.IN,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1623,2020,6.122,SP.DYN.CDRT.IN,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1624,2016,7.467,SP.DYN.CDRT.IN,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1625,2017,7.559,SP.DYN.CDRT.IN,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1626,2018,7.666,SP.DYN.CDRT.IN,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1627,2019,7.786,SP.DYN.CDRT.IN,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1628,2020,7.917,SP.DYN.CDRT.IN,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1629,2016,6.109,SP.DYN.CDRT.IN,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1630,2017,6.05,SP.DYN.CDRT.IN,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1631,2018,5.995,SP.DYN.CDRT.IN,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1632,2019,5.943,SP.DYN.CDRT.IN,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1633,2020,5.893,SP.DYN.CDRT.IN,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1634,2016,8.695,SP.DYN.CDRT.IN,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1635,2017,8.568,SP.DYN.CDRT.IN,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1636,2018,8.446,SP.DYN.CDRT.IN,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1637,2019,8.324,SP.DYN.CDRT.IN,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1638,2020,8.199,SP.DYN.CDRT.IN,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1639,2016,7.223,SP.DYN.CDRT.IN,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1640,2017,7.194,SP.DYN.CDRT.IN,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1641,2018,7.152,SP.DYN.CDRT.IN,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1642,2019,7.102,SP.DYN.CDRT.IN,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1643,2020,7.045,SP.DYN.CDRT.IN,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1644,2016,8.159,SP.DYN.CDRT.IN,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1645,2017,8.261,SP.DYN.CDRT.IN,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1646,2018,8.375,SP.DYN.CDRT.IN,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1647,2019,8.5,SP.DYN.CDRT.IN,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1648,2020,8.637,SP.DYN.CDRT.IN,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1649,2016,6.287,SP.DYN.CDRT.IN,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1650,2017,6.274,SP.DYN.CDRT.IN,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1651,2018,6.2620000000000005,SP.DYN.CDRT.IN,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1652,2019,6.257,SP.DYN.CDRT.IN,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1653,2020,6.258,SP.DYN.CDRT.IN,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1654,2016,5.39,SP.DYN.CDRT.IN,TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD
1655,2017,5.394,SP.DYN.CDRT.IN,TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD
1656,2018,5.412,SP.DYN.CDRT.IN,TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD
